CustomerID,Age,Salary,Gender,Country
3509,65,17600,Male,England
3510,80,65000,Female,England
3511,24,50000,Male,England
3512,74,19300,Female,England
3513,75,29000,Male,England
3514,68,7600,Female,France
3515,70,55000,Female,France
3516,26,40000,Female,France
3517,40,9300,Female,France
3518,64,37000,Female,France
3519,26,40000,Female,France
3520,71,42000,Female,France
3521,58,30000,Male,Germany
3522,39,32000,Male,France
3523,72,34000,Male,England
3524,60,12600,Male,England
3525,49,60000,Male,France
3526,33,45000,Male,England
3527,50,14300,Male,Germany
3528,42,42000,Male,France
3529,48,45000,Male,Germany
3530,62,47000,Female,France
3531,34,35000,Female,Germany
3532,36,37000,Male,France
3533,26,39000,Male,England
3534,21,17600,Female,England
3535,65,65000,Male,France
3536,54,50000,Female,England
3537,64,19300,Male,Germany
3538,61,29000,Female,France
3539,50,7600,Male,Germany
3540,58,55000,Female,France
3541,49,40000,Female,France
3542,61,9300,Male,France
3543,60,37000,Male,France
3544,21,40000,Female,Germany
3545,40,42000,Male,Germany
3546,62,30000,Female,Germany
3547,28,32000,Male,Germany
3548,79,34000,Female,Germany
3549,49,12600,Male,England
3550,35,60000,Female,England
3551,80,45000,Female,England
3552,40,14300,Male,England
3553,43,42000,Male,England
3554,71,45000,Female,England
3555,68,47000,Male,England
3556,34,35000,Female,England
3557,44,37000,Male,England
3558,20,39000,Female,England
3559,34,17600,Female,England
3560,37,65000,Female,Germany
3561,21,50000,Female,Germany
3562,21,19300,Female,Germany
3563,41,29000,Female,England
3564,52,7600,Female,England
3565,57,55000,Male,England
3566,56,40000,Male,England
3567,72,9300,Male,England
3568,25,37000,Male,England
3569,56,40000,Male,Germany
3570,45,42000,Male,Germany
3571,20,30000,Male,Germany
3572,21,32000,Male,England
3573,60,34000,Male,England
3574,36,12600,Female,England
3575,29,60000,Female,England
3576,55,45000,Male,England
3577,66,14300,Male,England
3578,46,42000,Female,France
3579,26,45000,Male,France
3580,47,47000,Female,France
3581,51,35000,Male,France
3582,51,37000,Female,France
3583,72,39000,Female,France
3584,69,17600,Male,France
3585,65,65000,Female,Germany
3586,36,50000,Female,France
3587,73,19300,Male,England
3588,52,29000,Male,England
3589,68,7600,Female,France
3590,49,55000,Male,England
3591,38,40000,Female,Germany
3592,71,9300,Male,France
3593,21,37000,Female,Germany
3594,72,40000,Female,France
3595,71,42000,Female,Germany
3596,56,30000,Female,France
3597,80,32000,Female,England
3598,46,34000,Female,England
3599,26,12600,Female,France
3600,59,60000,Male,England
3601,48,45000,Male,Germany
3602,21,14300,Male,France
3603,68,42000,Male,Germany
3604,56,45000,Male,France
3605,42,47000,Male,France
3606,47,35000,Male,France
3607,24,37000,Male,France
3608,47,39000,Male,Germany
3609,59,17600,Female,Germany
3610,29,65000,Female,Germany
3611,50,50000,Male,Germany
3612,39,19300,Male,Germany
3613,23,29000,Female,England
3614,25,7600,Male,England
3615,73,55000,Female,England
3616,57,40000,Male,England
3617,47,9300,Female,England
3618,35,37000,Male,England
3619,55,40000,Female,England
3620,55,42000,Female,England
3621,52,30000,Male,England
3622,77,32000,Male,England
3623,35,34000,Female,England
3624,42,12600,Male,Germany
3625,63,60000,Female,Germany
3626,54,45000,Male,Germany
3627,26,14300,Female,England
3628,27,42000,Male,England
3629,45,45000,Female,England
3630,48,47000,Female,England
3631,78,35000,Male,England
3632,61,37000,Male,England
3633,44,39000,Female,Germany
3634,72,17600,Male,Germany
3635,67,65000,Female,Germany
3636,75,50000,Male,England
3637,61,19300,Female,England
3638,35,29000,Female,England
3639,50,7600,Female,England
3640,39,55000,Female,England
3641,63,40000,Female,England
3642,75,9300,Female,France
3643,47,37000,Female,France
3644,78,40000,Male,France
3645,68,42000,Male,France
3646,39,30000,Male,France
3647,43,32000,Male,France
3648,74,34000,Male,France
3649,39,12600,Male,Germany
3650,37,60000,Male,France
3651,22,45000,Male,England
3652,46,14300,Male,England
3653,41,42000,Female,France
3654,28,45000,Female,England
3655,45,47000,Male,Germany
3656,33,35000,Male,France
3657,37,37000,Female,Germany
3658,68,39000,Male,France
3659,76,17600,Female,Germany
3660,25,65000,Male,France
3661,24,50000,Female,England
3662,43,19300,Female,England
3663,37,29000,Male,France
3664,80,7600,Female,England
3665,73,55000,Female,Germany
3666,78,40000,Male,France
3667,37,9300,Male,Germany
3668,78,37000,Female,France
3669,26,40000,Male,France
3670,43,42000,Female,France
3671,39,30000,Male,France
3672,76,32000,Female,Germany
3673,20,34000,Female,Germany
3674,27,12600,Female,Germany
3675,27,60000,Female,Germany
3676,59,45000,Female,Germany
3677,73,14300,Female,England
3678,60,42000,Female,England
3679,42,45000,Male,England
3680,60,47000,Male,England
3681,40,35000,Male,England
3682,45,37000,Male,England
3683,75,39000,Male,England
3684,31,17600,Male,England
3685,32,65000,Male,England
3686,47,50000,Male,England
3687,39,19300,Male,England
3688,34,29000,Female,Germany
3689,59,7600,Female,Germany
3690,67,55000,Male,Germany
3691,26,40000,Male,England
3692,76,9300,Female,England
3693,78,37000,Male,England
3694,21,40000,Female,England
3695,74,42000,Male,England
3696,48,30000,Female,England
3697,64,32000,Male,Germany
3698,52,34000,Female,Germany
3699,64,12600,Female,Germany
3700,53,60000,Male,England
3701,60,45000,Male,England
3702,43,14300,Female,England
3703,29,42000,Male,England
3704,29,45000,Female,England
3705,26,47000,Male,England
3706,25,35000,Female,France
3707,48,37000,Male,France
3708,76,39000,Female,France
3709,58,17600,Female,France
3710,47,65000,Male,France
3711,41,50000,Male,France
3712,32,19300,Female,France
3713,38,29000,Male,Germany
3714,57,7600,Female,France
3715,58,55000,Male,England
3716,66,40000,Female,England
3717,79,9300,Female,France
3718,60,37000,Female,England
3719,67,40000,Female,Germany
3720,80,42000,Female,France
3721,32,30000,Female,Germany
3722,29,32000,Female,France
3723,43,34000,Male,Germany
3724,55,12600,Male,France
3725,35,60000,Male,England
3726,40,45000,Male,England
3727,23,14300,Male,France
3728,77,42000,Male,England
3729,34,45000,Male,Germany
3730,53,47000,Male,France
3731,77,35000,Male,Germany
3732,38,37000,Female,France
3733,53,39000,Female,France
3734,54,17600,Male,France
3735,40,65000,Male,France
3736,68,50000,Female,Germany
3737,45,19300,Male,Germany
3738,44,29000,Female,Germany
3739,24,7600,Male,Germany
3740,60,55000,Female,Germany
3741,29,40000,Female,England
3742,67,9300,Male,England
3743,54,37000,Female,England
3744,70,40000,Female,England
3745,51,42000,Male,England
3746,25,30000,Male,England
3747,52,32000,Female,England
3748,28,34000,Male,England
3749,54,12600,Female,England
3750,25,60000,Male,England
3751,57,45000,Female,England
3752,73,14300,Female,Germany
3753,41,42000,Female,Germany
3754,45,45000,Female,Germany
3755,76,47000,Female,England
3756,68,35000,Female,England
3757,25,37000,Female,England
3758,27,39000,Male,England
3759,32,17600,Male,England
3760,62,65000,Male,England
3761,79,50000,Male,Germany
3762,32,19300,Male,Germany
3763,49,29000,Male,Germany
3764,74,7600,Male,England
3765,51,55000,Male,England
3766,67,40000,Male,England
3767,59,9300,Female,England
3768,50,37000,Female,England
3769,63,40000,Male,England
3770,64,42000,Male,France
3771,58,30000,Female,France
3772,28,32000,Male,France
3773,70,34000,Female,France
3774,69,12600,Male,France
3775,65,60000,Female,France
3776,72,45000,Male,France
3777,77,14300,Female,Germany
3778,42,42000,Female,France
3779,70,45000,Male,England
3780,45,47000,Male,England
3781,40,35000,Female,France
3782,71,37000,Male,England
3783,55,39000,Female,Germany
3784,74,17600,Male,France
3785,53,65000,Female,Germany
3786,22,50000,Male,France
3787,70,19300,Female,Germany
3788,38,29000,Female,France
3789,55,7600,Male,England
3790,77,55000,Male,England
3791,21,40000,Female,France
3792,41,9300,Male,England
3793,55,37000,Female,Germany
3794,64,40000,Male,France
3795,72,42000,Female,Germany
3796,28,30000,Female,France
3797,23,32000,Female,France
3798,22,34000,Female,France
3799,27,12600,Female,France
3800,41,60000,Female,Germany
3801,45,45000,Female,Germany
3802,61,14300,Male,Germany
3803,71,42000,Male,Germany
3804,33,45000,Male,Germany
3805,31,47000,Male,England
3806,79,35000,Male,England
3807,40,37000,Male,England
3808,33,39000,Male,England
3809,58,17600,Male,England
3810,48,65000,Male,England
3811,71,50000,Female,England
3812,67,19300,Female,England
3813,32,29000,Male,England
3814,61,7600,Male,England
3815,46,55000,Female,England
3816,62,40000,Male,Germany
3817,54,9300,Female,Germany
3818,50,37000,Male,Germany
3819,55,40000,Female,England
3820,49,42000,Female,England
3821,46,30000,Male,England
3822,45,32000,Female,England
3823,71,34000,Female,England
3824,62,12600,Male,England
3825,21,60000,Male,Germany
3826,67,45000,Female,Germany
3827,76,14300,Male,Germany
3828,34,42000,Female,England
3829,56,45000,Male,England
3830,59,47000,Female,England
3831,56,35000,Female,England
3832,49,37000,Female,England
3833,47,39000,Female,England
3834,46,17600,Female,France
3835,69,65000,Female,France
3836,43,50000,Female,France
3837,80,19300,Male,France
3838,70,29000,Male,France
3839,38,7600,Male,France
3840,60,55000,Male,France
3841,32,40000,Male,Germany
3842,80,9300,Male,France
3843,56,37000,Male,England
3844,39,40000,Male,England
3845,80,42000,Male,France
3846,24,30000,Female,England
3847,35,32000,Female,Germany
3848,45,34000,Male,France
3849,75,12600,Male,Germany
3850,42,60000,Female,France
3851,41,45000,Male,Germany
3852,46,14300,Female,France
3853,69,42000,Male,England
3854,41,45000,Female,England
3855,50,47000,Male,France
3856,40,35000,Female,England
3857,80,37000,Female,Germany
3858,70,39000,Male,France
3859,77,17600,Male,Germany
3860,22,65000,Female,France
3861,32,50000,Male,France
3862,41,19300,Female,France
3863,38,29000,Male,France
3864,72,7600,Female,Germany
3865,35,55000,Male,Germany
3866,33,40000,Female,Germany
3867,54,9300,Female,Germany
3868,77,37000,Male,Germany
3869,39,40000,Male,England
3870,76,42000,Female,England
3871,45,30000,Male,England
3872,79,32000,Female,England
3873,61,34000,Male,England
3874,34,12600,Female,England
3875,20,60000,Female,England
3876,67,45000,Female,England
3877,41,14300,Female,England
3878,55,42000,Female,England
3879,44,45000,Female,England
3880,26,47000,Female,Germany
3881,37,35000,Male,Germany
3882,72,37000,Male,Germany
3883,73,39000,Male,England
3884,38,17600,Male,England
3885,42,65000,Male,England
3886,31,50000,Male,England
3887,75,19300,Male,England
3888,67,29000,Male,England
3889,59,7600,Male,Germany
3890,25,55000,Female,Germany
3891,52,40000,Female,Germany
3892,44,9300,Male,England
3893,28,37000,Male,England
3894,41,40000,Female,England
3895,23,42000,Male,England
3896,45,30000,Female,England
3897,73,32000,Male,England
3898,20,34000,Female,France
3899,70,12600,Female,France
3900,39,60000,Male,France
3901,28,45000,Female,France
3902,71,14300,Female,France
3903,57,42000,Male,France
3904,31,45000,Male,France
3905,44,47000,Female,Germany
3906,66,35000,Male,France
3907,24,37000,Female,England
3908,54,39000,Male,England
3909,42,17600,Female,France
3910,46,65000,Female,England
3911,21,50000,Female,Germany
3912,72,19300,Female,France
3913,48,29000,Female,Germany
3914,36,7600,Female,France
3915,58,55000,Female,Germany
3916,70,40000,Male,France
3917,68,9300,Male,England
3918,61,37000,Male,England
3919,32,40000,Male,France
3920,32,42000,Male,England
3921,74,30000,Male,Germany
3922,62,32000,Male,France
3923,56,34000,Male,Germany
3924,28,12600,Male,France
3925,26,60000,Female,France
3926,46,45000,Female,France
3927,73,14300,Male,France
3928,71,42000,Male,Germany
3929,23,45000,Female,Germany
3930,25,47000,Male,Germany
3931,59,35000,Female,Germany
3932,73,37000,Male,Germany
3933,80,39000,Female,England
3934,58,17600,Male,England
3935,50,65000,Female,England
3936,54,50000,Female,England
3937,29,19300,Male,England
3938,59,29000,Male,England
3939,44,7600,Female,England
3940,47,55000,Male,England
3941,50,40000,Female,England
3942,40,9300,Male,England
3943,52,37000,Female,England
3944,23,40000,Male,Germany
3945,74,42000,Female,Germany
3946,69,30000,Female,Germany
3947,51,32000,Male,England
3948,61,34000,Male,England
3949,68,12600,Female,England
3950,74,60000,Male,England
3951,37,45000,Female,England
3952,47,14300,Male,England
3953,55,42000,Female,Germany
3954,30,45000,Female,Germany
3955,31,47000,Female,Germany
3956,63,35000,Female,England
3957,46,37000,Female,England
3958,59,39000,Female,England
3959,74,17600,Female,England
3960,47,65000,Male,England
3961,24,50000,Male,England
3962,59,19300,Male,France
3963,55,29000,Male,France
3964,48,7600,Male,France
3965,39,55000,Male,France
3966,68,40000,Male,France
3967,27,9300,Male,France
3968,45,37000,Male,France
3969,57,40000,Female,Germany
3970,79,42000,Female,France
3971,66,30000,Male,England
3972,54,32000,Male,England
3973,78,34000,Female,France
3974,47,12600,Male,England
3975,60,60000,Female,Germany
3976,22,45000,Male,France
3977,44,14300,Female,Germany
3978,41,42000,Female,France
3979,79,45000,Male,Germany
3980,41,47000,Female,France
3981,69,35000,Female,England
3982,42,37000,Male,England
3983,57,39000,Male,France
3984,65,17600,Female,England
3985,66,65000,Male,Germany
3986,36,50000,Female,France
3987,38,19300,Male,Germany
3988,70,29000,Female,France
3989,27,7600,Female,France
3990,23,55000,Female,France
3991,39,40000,Female,France
3992,56,9300,Female,Germany
3993,30,37000,Female,Germany
3994,41,40000,Female,Germany
3995,63,42000,Male,Germany
3996,75,30000,Male,Germany
3997,62,32000,Male,England
3998,29,34000,Male,England
3999,63,12600,Male,England
4000,23,60000,Male,England
4001,57,45000,Male,England
4002,45,14300,Male,England
4003,70,42000,Male,England
4004,30,45000,Female,England
4005,56,47000,Female,England
4006,39,35000,Male,England
4007,36,37000,Male,England
4008,73,39000,Female,Germany
4009,44,17600,Male,Germany
4010,72,65000,Female,Germany
4011,34,50000,Male,England
4012,34,19300,Female,England
4013,48,29000,Male,England
4014,45,7600,Female,England
4015,29,55000,Female,England
4016,36,40000,Male,England
4017,70,9300,Male,Germany
4018,61,37000,Female,Germany
4019,68,40000,Male,Germany
4020,77,42000,Female,England
4021,32,30000,Male,England
4022,57,32000,Female,England
4023,37,34000,Male,England
4024,51,12600,Female,England
4025,37,60000,Female,England
4026,37,45000,Male,France
4027,73,14300,Male,France
4028,57,42000,Female,France
4029,28,45000,Male,France
4030,41,47000,Female,France
4031,33,35000,Male,France
4032,34,37000,Female,France
4033,29,39000,Female,Germany
4034,30,17600,Female,France
4035,51,65000,Female,England
4036,72,50000,Female,England
4037,54,19300,Female,France
4038,77,29000,Female,England
4039,51,7600,Male,Germany
4040,66,55000,Male,France
4041,38,40000,Male,Germany
4042,28,9300,Male,France
4043,75,37000,Male,Germany
4044,20,40000,Male,France
4045,32,42000,Male,England
4046,77,30000,Male,England
4047,58,32000,Male,France
4048,35,34000,Female,England
4049,48,12600,Female,Germany
4050,25,60000,Male,France
4051,43,45000,Male,Germany
4052,70,14300,Female,France
4053,65,42000,Male,France
4054,21,45000,Female,France
4055,68,47000,Male,France
4056,50,35000,Female,Germany
4057,49,37000,Female,Germany
4058,61,39000,Male,Germany
4059,50,17600,Female,Germany
4060,53,65000,Female,Germany
4061,49,50000,Male,England
4062,60,19300,Male,England
4063,27,29000,Female,England
4064,67,7600,Male,England
4065,80,55000,Female,England
4066,56,40000,Male,England
4067,52,9300,Female,England
4068,21,37000,Female,England
4069,50,40000,Female,England
4070,20,42000,Female,England
4071,53,30000,Female,England
4072,69,32000,Female,Germany
4073,26,34000,Female,Germany
4074,63,12600,Male,Germany
4075,23,60000,Male,England
4076,62,45000,Male,England
4077,32,14300,Male,England
4078,24,42000,Male,England
4079,46,45000,Male,England
4080,76,47000,Male,England
4081,62,35000,Male,Germany
4082,22,37000,Male,Germany
4083,41,39000,Female,Germany
4084,28,17600,Female,England
4085,40,65000,Male,England
4086,70,50000,Male,England
4087,30,19300,Female,England
4088,56,29000,Male,England
4089,34,7600,Female,England
4090,44,55000,Male,France
4091,36,40000,Female,France
4092,67,9300,Male,France
4093,29,37000,Female,France
4094,25,40000,Female,France
4095,39,42000,Male,France
4096,60,30000,Male,France
4097,75,32000,Female,Germany
4098,52,34000,Male,France
4099,38,12600,Female,England
4100,62,60000,Male,England
4101,32,45000,Female,France
4102,74,14300,Male,England
4103,79,42000,Female,Germany
4104,77,45000,Female,France
4105,28,47000,Male,Germany
4106,69,35000,Male,France
4107,64,37000,Female,Germany
4108,68,39000,Male,France
4109,80,17600,Female,England
4110,72,65000,Male,England
4111,60,50000,Female,France
4112,78,19300,Female,England
4113,34,29000,Female,Germany
4114,77,7600,Female,France
4115,21,55000,Female,Germany
4116,61,40000,Female,France
4117,32,9300,Female,France
4118,62,37000,Male,France
4119,63,40000,Male,France
4120,32,42000,Male,Germany
4121,20,30000,Male,Germany
4122,26,32000,Male,Germany
4123,61,34000,Male,Germany
4124,77,12600,Male,Germany
4125,73,60000,Male,England
4126,58,45000,Male,England
4127,71,14300,Female,England
4128,20,42000,Female,England
4129,60,45000,Male,England
4130,71,47000,Male,England
4131,43,35000,Female,England
4132,46,37000,Male,England
4133,66,39000,Female,England
4134,55,17600,Male,England
4135,26,65000,Female,England
4136,28,50000,Female,Germany
4137,25,19300,Male,Germany
4138,22,29000,Female,Germany
4139,65,7600,Female,England
4140,20,55000,Male,England
4141,51,40000,Male,England
4142,39,9300,Female,England
4143,70,37000,Male,England
4144,52,40000,Female,England
4145,69,42000,Male,Germany
4146,59,30000,Female,Germany
4147,59,32000,Female,Germany
4148,35,34000,Female,England
4149,65,12600,Female,England
4150,38,60000,Female,England
4151,77,45000,Female,England
4152,33,14300,Female,England
4153,25,42000,Male,England
4154,78,45000,Male,France
4155,55,47000,Male,France
4156,44,35000,Male,France
4157,49,37000,Male,France
4158,62,39000,Male,France
4159,26,17600,Male,France
4160,65,65000,Male,France
4161,22,50000,Male,Germany
4162,73,19300,Female,France
4163,23,29000,Female,England
4164,57,7600,Male,England
4165,66,55000,Male,France
4166,49,40000,Female,England
4167,80,9300,Male,Germany
4168,24,37000,Female,France
4169,37,40000,Male,Germany
4170,26,42000,Female,France
4171,21,30000,Male,Germany
4172,55,32000,Female,France
4173,26,34000,Female,England
4174,35,12600,Male,England
4175,73,60000,Male,France
4176,67,45000,Female,England
4177,55,14300,Male,Germany
4178,71,42000,Female,France
4179,75,45000,Male,Germany
4180,21,47000,Female,France
4181,52,35000,Male,France
4182,29,37000,Female,France
4183,45,39000,Female,France
4184,40,17600,Male,Germany
4185,37,65000,Male,Germany
4186,77,50000,Female,Germany
4187,54,19300,Male,Germany
4188,69,29000,Female,Germany
4189,47,7600,Male,England
4190,27,55000,Female,England
4191,43,40000,Female,England
4192,78,9300,Female,England
4193,80,37000,Female,England
4194,27,40000,Female,England
4195,60,42000,Female,England
4196,51,30000,Female,England
4197,62,32000,Male,England
4198,21,34000,Male,England
4199,29,12600,Male,England
4200,79,60000,Male,Germany
4201,40,45000,Male,Germany
4202,36,14300,Male,Germany
4203,44,42000,Male,England
4204,64,45000,Male,England
4205,77,47000,Male,England
4206,62,35000,Female,England
4207,24,37000,Female,England
4208,67,39000,Male,England
4209,65,17600,Male,Germany
4210,76,65000,Female,Germany
4211,51,50000,Male,Germany
4212,44,19300,Female,England
4213,66,29000,Male,England
4214,32,7600,Female,England
4215,67,55000,Female,England
4216,75,40000,Male,England
4217,61,9300,Female,England
4218,64,37000,Female,France
4219,21,40000,Male,France
4220,45,42000,Male,France
4221,66,30000,Female,France
4222,52,32000,Male,France
4223,59,34000,Female,France
4224,31,12600,Male,France
4225,49,60000,Female,Germany
4226,58,45000,Female,France
4227,47,14300,Female,England
4228,36,42000,Female,England
4229,34,45000,Female,France
4230,27,47000,Female,England
4231,39,35000,Female,Germany
4232,65,37000,Male,France
4233,31,39000,Male,Germany
4234,64,17600,Male,France
4235,45,65000,Male,Germany
4236,34,50000,Male,France
4237,48,19300,Male,England
4238,74,29000,Male,England
4239,72,7600,Male,France
4240,20,55000,Male,England
4241,74,40000,Female,Germany
4242,69,9300,Female,France
4243,49,37000,Male,Germany
4244,71,40000,Male,France
4245,22,42000,Female,France
4246,33,30000,Male,France
4247,52,32000,Female,France
4248,46,34000,Male,Germany
4249,26,12600,Female,Germany
4250,50,60000,Male,Germany
4251,52,45000,Female,Germany
4252,34,14300,Female,Germany
4253,55,42000,Male,England
4254,32,45000,Male,England
4255,55,47000,Female,England
4256,78,35000,Male,England
4257,48,37000,Female,England
4258,22,39000,Male,England
4259,35,17600,Female,England
4260,53,65000,Male,England
4261,48,50000,Female,England
4262,42,19300,Female,England
4263,35,29000,Male,England
4264,64,7600,Male,Germany
4265,41,55000,Female,Germany
4266,71,40000,Male,Germany
4267,59,9300,Female,England
4268,58,37000,Male,England
4269,48,40000,Female,England
4270,61,42000,Female,England
4271,25,30000,Female,England
4272,78,32000,Female,England
4273,62,34000,Female,Germany
4274,39,12600,Female,Germany
4275,39,60000,Female,Germany
4276,58,45000,Male,England
4277,77,14300,Male,England
4278,77,42000,Male,England
4279,22,45000,Male,England
4280,58,47000,Male,England
4281,29,35000,Male,England
4282,31,37000,Male,France
4283,25,39000,Male,France
4284,66,17600,Male,France
4285,52,65000,Female,France
4286,52,50000,Female,France
4287,62,19300,Male,France
4288,43,29000,Male,France
4289,27,7600,Female,Germany
4290,32,55000,Male,France
4291,80,40000,Female,England
4292,39,9300,Male,England
4293,43,37000,Female,France
4294,31,40000,Female,England
4295,60,42000,Male,Germany
4296,70,30000,Female,France
4297,79,32000,Female,Germany
4298,75,34000,Male,France
4299,31,12600,Male,Germany
4300,49,60000,Female,France
4301,55,45000,Male,England
4302,36,14300,Female,England
4303,44,42000,Male,France
4304,28,45000,Female,England
4305,80,47000,Female,Germany
4306,64,35000,Female,France
4307,45,37000,Female,Germany
4308,43,39000,Female,France
4309,23,17600,Female,France
4310,58,65000,Female,France
4311,35,50000,Male,France
4312,64,19300,Male,Germany
4313,30,29000,Male,Germany
4314,52,7600,Male,Germany
4315,50,55000,Male,Germany
4316,73,40000,Male,Germany
4317,47,9300,Male,England
4318,61,37000,Male,England
4319,54,40000,Male,England
4320,63,42000,Female,England
4321,25,30000,Female,England
4322,55,32000,Male,England
4323,62,34000,Male,England
4324,35,12600,Female,England
4325,58,60000,Male,England
4326,43,45000,Female,England
4327,68,14300,Male,England
4328,70,42000,Female,Germany
4329,77,45000,Male,Germany
4330,23,47000,Female,Germany
4331,61,35000,Female,England
4332,22,37000,Male,England
4333,61,39000,Male,England
4334,28,17600,Female,England
4335,75,65000,Male,England
4336,72,50000,Female,England
4337,31,19300,Male,Germany
4338,54,29000,Female,Germany
4339,59,7600,Male,Germany
4340,60,55000,Female,England
4341,24,40000,Female,England
4342,72,9300,Male,England
4343,65,37000,Male,England
4344,28,40000,Female,England
4345,23,42000,Male,England
4346,71,30000,Female,France
4347,52,32000,Male,France
4348,50,34000,Female,France
4349,45,12600,Female,France
4350,62,60000,Female,France
4351,71,45000,Female,France
4352,57,14300,Female,France
4353,28,42000,Female,Germany
4354,51,45000,Female,France
4355,37,47000,Male,England
4356,72,35000,Male,England
4357,38,37000,Male,France
4358,36,39000,Male,England
4359,29,17600,Male,Germany
4360,79,65000,Male,France
4361,68,50000,Male,Germany
4362,46,19300,Male,France
4363,66,29000,Male,Germany
4364,33,7600,Female,France
4365,46,55000,Female,England
4366,50,40000,Male,England
4367,54,9300,Male,France
4368,62,37000,Female,England
4369,65,40000,Male,Germany
4370,23,42000,Female,France
4371,20,30000,Male,Germany
4372,53,32000,Female,France
4373,33,34000,Female,France
4374,71,12600,Male,France
4375,76,60000,Female,France
4376,79,45000,Female,Germany
4377,45,14300,Male,Germany
4378,78,42000,Male,Germany
4379,24,45000,Female,Germany
4380,49,47000,Male,Germany
4381,37,35000,Female,England
4382,26,37000,Male,England
4383,65,39000,Female,England
4384,39,17600,Female,England
4385,48,65000,Female,England
4386,63,50000,Female,England
4387,58,19300,Female,England
4388,62,29000,Female,England
4389,72,7600,Female,England
4390,56,55000,Male,England
4391,44,40000,Male,England
4392,75,9300,Male,Germany
4393,68,37000,Male,Germany
4394,39,40000,Male,Germany
4395,35,42000,Male,England
4396,72,30000,Male,England
4397,25,32000,Male,England
4398,31,34000,Male,England
4399,78,12600,Female,England
4400,64,60000,Female,England
4401,30,45000,Male,Germany
4402,69,14300,Male,Germany
4403,59,42000,Female,Germany
4404,38,45000,Male,England
4405,32,47000,Female,England
4406,73,35000,Male,England
4407,63,37000,Female,England
4408,64,39000,Male,England
4409,41,17600,Female,England
4410,71,65000,Female,France
4411,43,50000,Male,France
4412,29,19300,Male,France
4413,59,29000,Female,France
4414,37,7600,Male,France
4415,27,55000,Female,France
4416,51,40000,Male,France
4417,49,9300,Female,Germany
4418,61,37000,Male,France
4419,38,40000,Female,England
4420,62,42000,Female,England
4421,65,30000,Male,France
4422,45,32000,Male,England
4423,33,34000,Female,Germany
4424,67,12600,Male,France
4425,35,60000,Female,Germany
4426,50,45000,Male,France
4427,54,14300,Female,Germany
4428,50,42000,Female,France
4429,54,45000,Female,England
4430,74,47000,Female,England
4431,64,35000,Female,France
4432,21,37000,Female,England
4433,32,39000,Female,Germany
4434,28,17600,Male,France
4435,49,65000,Male,Germany
4436,35,50000,Male,France
4437,27,19300,Male,France
4438,65,29000,Male,France
4439,31,7600,Male,France
4440,28,55000,Male,Germany
4441,35,40000,Male,Germany
4442,68,9300,Male,Germany
4443,39,37000,Female,Germany
4444,60,40000,Female,Germany
4445,26,42000,Male,England
4446,34,30000,Male,England
4447,78,32000,Female,England
4448,80,34000,Male,England
4449,45,12600,Female,England
4450,25,60000,Male,England
4451,34,45000,Female,England
4452,21,14300,Female,England
4453,35,42000,Male,England
4454,61,45000,Female,England
4455,30,47000,Female,England
4456,67,35000,Male,Germany
4457,30,37000,Male,Germany
4458,28,39000,Female,Germany
4459,21,17600,Male,England
4460,62,65000,Female,England
4461,77,50000,Male,England
4462,29,19300,Female,England
4463,60,29000,Female,England
4464,35,7600,Female,England
4465,20,55000,Female,Germany
4466,39,40000,Female,Germany
4467,44,9300,Female,Germany
4468,60,37000,Female,England
4469,56,40000,Male,England
4470,35,42000,Male,England
4471,24,30000,Male,England
4472,79,32000,Male,England
4473,37,34000,Male,England
4474,33,12600,Male,France
4475,79,60000,Male,France
4476,49,45000,Male,France
4477,43,14300,Male,France
4478,60,42000,Female,France
4479,28,45000,Female,France
4480,42,47000,Male,France
4481,39,35000,Male,Germany
4482,48,37000,Female,France
4483,78,39000,Male,England
4484,34,17600,Female,England
4485,69,65000,Male,France
4486,47,50000,Female,England
4487,60,19300,Male,Germany
4488,69,29000,Female,France
4489,57,7600,Female,Germany
4490,29,55000,Male,France
4491,45,40000,Male,Germany
4492,23,9300,Female,France
4493,22,37000,Male,England
4494,36,40000,Female,England
4495,20,42000,Male,France
4496,55,30000,Female,England
4497,46,32000,Male,Germany
4498,46,34000,Female,France
4499,28,12600,Female,Germany
4500,27,60000,Male,France
4501,56,45000,Male,France
4502,27,14300,Female,France
4503,77,42000,Male,France
4504,59,45000,Female,Germany
4505,60,47000,Male,Germany
4506,68,35000,Female,Germany
4507,60,37000,Female,Germany
4508,63,39000,Female,Germany
4509,20,17600,Female,England
4510,74,65000,Female,England
4511,21,50000,Female,England
4512,60,19300,Female,England
4513,30,29000,Male,England
4514,76,7600,Male,England
4515,37,55000,Male,England
4516,42,40000,Male,England
4517,37,9300,Male,England
4518,41,37000,Male,England
4519,73,40000,Male,England
4520,44,42000,Male,Germany
4521,54,30000,Male,Germany
4522,27,32000,Female,Germany
4523,23,34000,Female,England
4524,72,12600,Male,England
4525,74,60000,Male,England
4526,72,45000,Female,England
4527,46,14300,Male,England
4528,46,42000,Female,England
4529,30,45000,Male,Germany
4530,62,47000,Female,Germany
4531,55,35000,Female,Germany
4532,56,37000,Male,England
4533,31,39000,Female,England
4534,76,17600,Female,England
4535,38,65000,Male,England
4536,65,50000,Male,England
4537,52,19300,Female,England
4538,25,29000,Male,France
4539,80,7600,Female,France
4540,47,55000,Male,France
4541,46,40000,Female,France
